frame,error_m
2.308000000000000000e+03,7.599768841346939041e+01
2.309000000000000000e+03,7.589605146031603056e+01
2.310000000000000000e+03,7.582464695000095389e+01
2.311000000000000000e+03,7.563500878878774358e+01
2.312000000000000000e+03,7.543674855539477164e+01
2.313000000000000000e+03,7.546057880172541843e+01
2.314000000000000000e+03,7.528454397169549850e+01
2.315000000000000000e+03,7.505033465057901765e+01
2.316000000000000000e+03,7.480759241536449622e+01
2.317000000000000000e+03,7.466673981633313417e+01
2.318000000000000000e+03,7.454759066099217080e+01
2.319000000000000000e+03,7.440440629493299696e+01
2.320000000000000000e+03,7.425545557513363804e+01
2.321000000000000000e+03,7.406199476279064697e+01
2.322000000000000000e+03,7.383199768552130138e+01
2.323000000000000000e+03,7.357320554616174491e+01
2.324000000000000000e+03,7.330686781472047642e+01
2.325000000000000000e+03,7.311350526393154325e+01
2.326000000000000000e+03,7.286339231114786230e+01
2.327000000000000000e+03,7.260987042305323769e+01
2.328000000000000000e+03,7.236388976109186899e+01
2.329000000000000000e+03,7.203089253088853638e+01
2.330000000000000000e+03,7.176011120779232044e+01
2.331000000000000000e+03,7.151949318076836448e+01
2.332000000000000000e+03,7.124809918819867960e+01
2.333000000000000000e+03,7.093514534683102113e+01
2.334000000000000000e+03,7.058427118393349531e+01
2.335000000000000000e+03,7.027437678804078303e+01
2.336000000000000000e+03,6.996050464623264986e+01
2.337000000000000000e+03,6.958750285171113603e+01
2.338000000000000000e+03,6.927840042890527172e+01
2.339000000000000000e+03,6.899584762065525467e+01
2.340000000000000000e+03,6.871888717426421067e+01
2.341000000000000000e+03,6.841701265560166689e+01
2.342000000000000000e+03,6.815588137853713135e+01
2.343000000000000000e+03,6.792181062087990995e+01
2.344000000000000000e+03,6.768958263984588086e+01
2.345000000000000000e+03,6.747303667342755773e+01
2.346000000000000000e+03,6.725592416836599341e+01
2.347000000000000000e+03,6.699060618755665075e+01
2.348000000000000000e+03,6.673010286448950978e+01
2.349000000000000000e+03,6.655588695226289531e+01
2.350000000000000000e+03,6.638190562106295545e+01
2.351000000000000000e+03,6.623717583468112480e+01
2.352000000000000000e+03,6.610685637038938012e+01
2.353000000000000000e+03,6.598755333137363266e+01
2.354000000000000000e+03,6.585414067138883354e+01
2.355000000000000000e+03,6.572933275955637100e+01
2.356000000000000000e+03,6.561617830143575247e+01
2.357000000000000000e+03,6.552336202632899642e+01
2.358000000000000000e+03,6.545240916263773556e+01
2.359000000000000000e+03,6.540151323376944958e+01
2.360000000000000000e+03,6.536395844231059016e+01
2.361000000000000000e+03,6.531420361979091638e+01
2.362000000000000000e+03,6.525749344237225102e+01
2.363000000000000000e+03,6.520273896688335924e+01
2.364000000000000000e+03,6.516639049621183233e+01
2.365000000000000000e+03,6.512665464567245976e+01
2.366000000000000000e+03,6.513487388854449023e+01
2.367000000000000000e+03,6.514300184528498505e+01
2.368000000000000000e+03,6.515863858777785822e+01
2.369000000000000000e+03,6.518122289964209415e+01
2.370000000000000000e+03,6.518794162995195052e+01
2.371000000000000000e+03,6.520934766080350187e+01
2.372000000000000000e+03,6.523279248868661284e+01
2.373000000000000000e+03,6.522322056323612571e+01
2.374000000000000000e+03,6.518176121799228895e+01
2.375000000000000000e+03,6.519794722817704269e+01
2.376000000000000000e+03,6.521034916328794395e+01
2.377000000000000000e+03,6.522576792245835975e+01
2.378000000000000000e+03,6.524040822795601002e+01
2.379000000000000000e+03,6.520851395413083651e+01
2.380000000000000000e+03,6.517157680995278213e+01
2.381000000000000000e+03,6.519121299775717659e+01
2.382000000000000000e+03,6.519499979798807487e+01
2.383000000000000000e+03,6.519383201556682650e+01
2.384000000000000000e+03,6.518691506540181990e+01
2.385000000000000000e+03,6.513715507441439456e+01
2.386000000000000000e+03,6.517972893380728294e+01
2.387000000000000000e+03,6.512553858147759911e+01
2.388000000000000000e+03,6.506521030286586438e+01
2.389000000000000000e+03,6.506867077267783372e+01
2.390000000000000000e+03,6.502791574339407532e+01
2.391000000000000000e+03,6.502105999913030132e+01
2.392000000000000000e+03,6.500769434603816421e+01
2.393000000000000000e+03,6.499375332328703792e+01
2.394000000000000000e+03,6.496318679720387479e+01
2.395000000000000000e+03,6.493340924547791815e+01
2.396000000000000000e+03,6.490267837169739096e+01
2.397000000000000000e+03,6.488679984287220748e+01
2.398000000000000000e+03,6.477306195761920549e+01
2.399000000000000000e+03,6.477101155213537709e+01
2.400000000000000000e+03,6.475955105960288449e+01
2.401000000000000000e+03,6.471731925069066449e+01
2.402000000000000000e+03,6.465189945926361759e+01
2.403000000000000000e+03,6.456738408553110276e+01
2.404000000000000000e+03,6.444867966644581259e+01
2.405000000000000000e+03,6.434391860535727403e+01
2.406000000000000000e+03,6.430440559929779454e+01
2.407000000000000000e+03,6.424632777935654815e+01
2.408000000000000000e+03,6.416745368079196510e+01
2.409000000000000000e+03,6.402438069849613100e+01
2.410000000000000000e+03,6.378838747769400896e+01
2.411000000000000000e+03,6.355829571038835724e+01
2.412000000000000000e+03,6.330945104210181285e+01
2.413000000000000000e+03,6.310223429198340028e+01
2.414000000000000000e+03,6.295862873630705536e+01
2.415000000000000000e+03,6.249727125859704557e+01
2.416000000000000000e+03,6.202129916904534213e+01
2.417000000000000000e+03,6.207989543032670099e+01
2.418000000000000000e+03,6.162889393448131869e+01
2.419000000000000000e+03,6.136956769063788641e+01
2.420000000000000000e+03,6.110853860448526831e+01
2.421000000000000000e+03,6.077022766891187899e+01
2.422000000000000000e+03,6.068011314346416896e+01
2.423000000000000000e+03,6.046119877992775571e+01
2.424000000000000000e+03,6.023290309951157440e+01
2.425000000000000000e+03,6.005384746307310451e+01
2.426000000000000000e+03,5.993056729260897697e+01
2.427000000000000000e+03,5.984239345398575693e+01
2.428000000000000000e+03,5.979483637732514723e+01
2.429000000000000000e+03,5.959364802230692248e+01
2.430000000000000000e+03,5.951618313334910937e+01
2.431000000000000000e+03,5.958389444824279479e+01
2.432000000000000000e+03,5.963338149935844257e+01
2.433000000000000000e+03,5.956967104224673193e+01
2.434000000000000000e+03,5.963441873253725589e+01
2.435000000000000000e+03,5.948273397805047580e+01
2.436000000000000000e+03,5.941699419734366927e+01
2.437000000000000000e+03,5.955739322123800150e+01
2.438000000000000000e+03,5.968923672484328335e+01
2.439000000000000000e+03,5.989643241487256375e+01
2.440000000000000000e+03,6.006849713453446071e+01
2.441000000000000000e+03,6.024318669892058153e+01
2.442000000000000000e+03,6.045858231027539631e+01
2.443000000000000000e+03,6.069687939237412166e+01
2.444000000000000000e+03,6.094011090325079749e+01
2.445000000000000000e+03,6.122248530574272962e+01
2.446000000000000000e+03,6.143097759923704615e+01
2.447000000000000000e+03,6.168812412562083125e+01
2.448000000000000000e+03,6.192424763702784674e+01
2.449000000000000000e+03,6.217172031163989487e+01
2.450000000000000000e+03,6.241214214315485265e+01
2.451000000000000000e+03,6.159428208242066205e+01
2.452000000000000000e+03,6.082576755001345248e+01
2.453000000000000000e+03,6.109538987218413553e+01
2.454000000000000000e+03,6.084122599919704300e+01
2.455000000000000000e+03,6.112302377353920946e+01
2.456000000000000000e+03,6.139534068954108648e+01
2.457000000000000000e+03,6.166230122221035970e+01
2.458000000000000000e+03,6.190906335987731524e+01
2.459000000000000000e+03,6.216128889558032000e+01
2.460000000000000000e+03,6.240465048753575417e+01
2.461000000000000000e+03,6.264186304365969704e+01
2.462000000000000000e+03,6.294889076534740724e+01
2.463000000000000000e+03,6.315840321813225700e+01
2.464000000000000000e+03,6.335374051845708010e+01
2.465000000000000000e+03,6.356282704450056542e+01
2.466000000000000000e+03,6.375987297093389117e+01
2.467000000000000000e+03,6.394557552448883797e+01
2.468000000000000000e+03,6.412694180875867289e+01
2.469000000000000000e+03,6.428723182846644590e+01
2.470000000000000000e+03,6.444901154290455736e+01
2.471000000000000000e+03,6.462324419308453116e+01
2.472000000000000000e+03,6.479002922903275419e+01
2.473000000000000000e+03,6.494310650785723737e+01
2.474000000000000000e+03,6.507769617017417829e+01
2.475000000000000000e+03,6.521802605161695965e+01
2.476000000000000000e+03,6.534567303144122263e+01
2.477000000000000000e+03,6.544165385781660405e+01
2.478000000000000000e+03,6.553702460255497897e+01
2.479000000000000000e+03,6.562133786705591376e+01
2.480000000000000000e+03,6.569215817765881127e+01
2.481000000000000000e+03,6.574889303491926285e+01
2.482000000000000000e+03,6.581315077828524807e+01
2.483000000000000000e+03,6.591631575524814934e+01
2.484000000000000000e+03,6.600418266556985714e+01
2.485000000000000000e+03,6.604710584904327675e+01
2.486000000000000000e+03,6.606268763620042250e+01
2.487000000000000000e+03,6.608727728033835547e+01
2.488000000000000000e+03,6.611048071082113609e+01
2.489000000000000000e+03,6.609964602283517365e+01
2.490000000000000000e+03,6.617584303060417028e+01
2.491000000000000000e+03,6.617533226029060245e+01
2.492000000000000000e+03,6.617354694305301166e+01
2.493000000000000000e+03,6.615463433138292260e+01
2.494000000000000000e+03,6.613417386311829205e+01
2.495000000000000000e+03,6.611362808747081488e+01
2.496000000000000000e+03,6.609699696650260137e+01
2.497000000000000000e+03,6.608009557367242337e+01
2.498000000000000000e+03,6.604437379392462049e+01
2.499000000000000000e+03,6.600210318546443489e+01
2.500000000000000000e+03,6.596260044542803769e+01
2.501000000000000000e+03,6.597934318064794468e+01
2.502000000000000000e+03,6.598652659967261513e+01
2.503000000000000000e+03,6.597032780681067266e+01
2.504000000000000000e+03,6.595275926459015636e+01
2.505000000000000000e+03,6.596503639710869038e+01
2.506000000000000000e+03,6.596827476877997753e+01
2.507000000000000000e+03,6.599318796624727668e+01
2.508000000000000000e+03,6.601634825890633351e+01
2.509000000000000000e+03,6.601601004849720766e+01
2.510000000000000000e+03,6.599409817345518547e+01
2.511000000000000000e+03,6.599591788719062890e+01
2.512000000000000000e+03,6.599938830034110993e+01
2.513000000000000000e+03,6.596260115050588979e+01
2.514000000000000000e+03,6.595667265115432087e+01
2.515000000000000000e+03,6.595891688503330386e+01
2.516000000000000000e+03,6.596124026264803319e+01
2.517000000000000000e+03,6.595232762647950153e+01
2.518000000000000000e+03,6.595022805384616049e+01
2.519000000000000000e+03,6.597675959067919393e+01
2.520000000000000000e+03,6.600525742924557449e+01
2.521000000000000000e+03,6.601471119797113829e+01
2.522000000000000000e+03,6.604238867916201627e+01
2.523000000000000000e+03,6.607324895111976559e+01
2.524000000000000000e+03,6.610851558487446766e+01
2.525000000000000000e+03,6.611214070520310315e+01
2.526000000000000000e+03,6.616272185220280733e+01
2.527000000000000000e+03,6.618608577203920618e+01
2.528000000000000000e+03,6.620966752399522193e+01
2.529000000000000000e+03,6.626399284586842953e+01
2.530000000000000000e+03,6.629928706129311422e+01
2.531000000000000000e+03,6.626660518809818257e+01
2.532000000000000000e+03,6.625442997459208527e+01
2.533000000000000000e+03,6.625096655322003869e+01
2.534000000000000000e+03,6.625665020647555536e+01
2.535000000000000000e+03,6.628973279684538511e+01
2.536000000000000000e+03,6.632901664849748613e+01
2.537000000000000000e+03,6.638639605621403916e+01
2.538000000000000000e+03,6.645446279747599760e+01
2.539000000000000000e+03,6.648169829699627087e+01
2.540000000000000000e+03,6.651432902412496162e+01
2.541000000000000000e+03,6.656036539736717828e+01
2.542000000000000000e+03,6.659117885652221958e+01
2.543000000000000000e+03,6.664349697404689721e+01
2.544000000000000000e+03,6.669486989892921258e+01
2.545000000000000000e+03,6.676496350209430375e+01
2.546000000000000000e+03,6.681734321783453368e+01
2.547000000000000000e+03,6.686721397410403256e+01
2.548000000000000000e+03,6.691701216372747751e+01
2.549000000000000000e+03,6.697980380271889089e+01
2.550000000000000000e+03,6.704239728213842398e+01
2.551000000000000000e+03,6.709462070868907801e+01
2.552000000000000000e+03,6.714163459350994856e+01
2.553000000000000000e+03,6.718480357420671112e+01
2.554000000000000000e+03,6.630119234727344235e+01
2.555000000000000000e+03,6.636297829660503567e+01
2.556000000000000000e+03,6.643246215851173986e+01
2.557000000000000000e+03,6.646440032221447325e+01
2.558000000000000000e+03,6.650974014755476560e+01
2.559000000000000000e+03,6.659390288961944293e+01
2.560000000000000000e+03,6.667778072127462963e+01
2.561000000000000000e+03,6.671579448085070396e+01
2.562000000000000000e+03,6.675043052390222442e+01
2.563000000000000000e+03,6.680066416848741540e+01
2.564000000000000000e+03,6.686825891478625294e+01
2.565000000000000000e+03,6.694488867678731481e+01
2.566000000000000000e+03,6.702805436530289285e+01
2.567000000000000000e+03,6.708348248768724886e+01
2.568000000000000000e+03,6.714012437349889240e+01
2.569000000000000000e+03,6.721638964513523717e+01
2.570000000000000000e+03,6.729147541838719349e+01
2.571000000000000000e+03,6.739326652912346560e+01
2.572000000000000000e+03,6.750110919879790572e+01
2.573000000000000000e+03,6.759182997366146139e+01
2.574000000000000000e+03,6.772810976846530195e+01
2.575000000000000000e+03,6.783545713484933515e+01
2.576000000000000000e+03,6.795193575865607727e+01
2.577000000000000000e+03,6.807758910215690662e+01
2.578000000000000000e+03,6.821601182631452787e+01
2.579000000000000000e+03,6.834229415018309339e+01
2.580000000000000000e+03,6.847997918030853270e+01
2.581000000000000000e+03,6.869442310911465199e+01
2.582000000000000000e+03,6.888348860378211214e+01
2.583000000000000000e+03,6.911573336804006829e+01
2.584000000000000000e+03,6.935514126970031157e+01
2.585000000000000000e+03,6.956740245559376490e+01
2.586000000000000000e+03,6.981948791382104957e+01
2.587000000000000000e+03,7.012217760342986139e+01
2.588000000000000000e+03,7.044074609929128883e+01
2.589000000000000000e+03,7.075631660522242328e+01
2.590000000000000000e+03,7.108137272184973199e+01
2.591000000000000000e+03,7.141043903527823034e+01
2.592000000000000000e+03,7.174464359937677216e+01
2.593000000000000000e+03,7.209217506887701177e+01
2.594000000000000000e+03,7.243350631134758544e+01
2.595000000000000000e+03,7.267983836621989724e+01
2.596000000000000000e+03,7.293335104843640693e+01
2.597000000000000000e+03,7.326574860966104552e+01
2.598000000000000000e+03,7.359312532063287904e+01
2.599000000000000000e+03,7.394567216984266622e+01
2.600000000000000000e+03,7.428861052243237850e+01
2.601000000000000000e+03,7.461031569201016111e+01
2.602000000000000000e+03,7.475258113373710955e+01
2.603000000000000000e+03,7.521583720717714527e+01
2.604000000000000000e+03,7.567075339623512775e+01
2.605000000000000000e+03,7.592383409325699972e+01
2.606000000000000000e+03,7.614075416114242500e+01
2.607000000000000000e+03,7.640432579005619118e+01
2.608000000000000000e+03,7.665614608772214922e+01
2.609000000000000000e+03,7.687892457470890406e+01
2.610000000000000000e+03,7.710984762926234737e+01
2.611000000000000000e+03,7.732737160377979535e+01
2.612000000000000000e+03,7.753874967704804533e+01
2.613000000000000000e+03,7.774033734454204136e+01
2.614000000000000000e+03,7.793435497559403302e+01
2.615000000000000000e+03,7.814326233951778988e+01
2.616000000000000000e+03,7.833238754609526211e+01
2.617000000000000000e+03,7.852046968529651849e+01
2.618000000000000000e+03,7.865650866590266332e+01
2.619000000000000000e+03,7.878904755683274175e+01
2.620000000000000000e+03,7.891097000130852734e+01
2.621000000000000000e+03,7.902984641266088772e+01
2.622000000000000000e+03,7.911577105735679538e+01
2.623000000000000000e+03,7.918272120230061262e+01
2.624000000000000000e+03,7.924273087035990670e+01
2.625000000000000000e+03,7.932775461308706610e+01
2.626000000000000000e+03,7.940247548682692980e+01
2.627000000000000000e+03,7.945400338732540035e+01
2.628000000000000000e+03,7.948763167575832256e+01
2.629000000000000000e+03,7.951746530643572441e+01
2.630000000000000000e+03,7.843211589200066669e+01
2.631000000000000000e+03,7.851629266344406233e+01
2.632000000000000000e+03,7.858691620031309810e+01
2.633000000000000000e+03,7.862441226366654234e+01
2.634000000000000000e+03,7.869208702878991346e+01
2.635000000000000000e+03,7.877809495095935688e+01
2.636000000000000000e+03,7.886730505954542991e+01
2.637000000000000000e+03,7.893596942584943577e+01
2.638000000000000000e+03,7.902052643020510914e+01
2.639000000000000000e+03,7.910711512959227321e+01
2.640000000000000000e+03,7.920171713253657231e+01
2.641000000000000000e+03,7.931077037603195379e+01
2.642000000000000000e+03,7.940932173731765431e+01
2.643000000000000000e+03,7.950809158797490284e+01
2.644000000000000000e+03,7.962074512592236886e+01
2.645000000000000000e+03,7.971549396267704424e+01
2.646000000000000000e+03,7.982764843958968015e+01
2.647000000000000000e+03,7.998001776849399391e+01
2.648000000000000000e+03,8.013654385398994862e+01
2.649000000000000000e+03,8.022394984048864330e+01
2.650000000000000000e+03,8.040208932557995070e+01
2.651000000000000000e+03,8.051634174198149196e+01
2.652000000000000000e+03,8.063767092638912004e+01
2.653000000000000000e+03,8.079584704964651110e+01
2.654000000000000000e+03,8.093587899608604630e+01
2.655000000000000000e+03,8.107324497705822353e+01
2.656000000000000000e+03,8.120609807130867352e+01
2.657000000000000000e+03,8.136999578337848504e+01
2.658000000000000000e+03,8.151776459510038819e+01
2.659000000000000000e+03,8.171155830186692981e+01
2.660000000000000000e+03,8.191873105854688220e+01
2.661000000000000000e+03,8.210039436888867215e+01
2.662000000000000000e+03,8.230905683495423375e+01
2.663000000000000000e+03,8.251840895409704046e+01
2.664000000000000000e+03,8.274380833572261906e+01
2.665000000000000000e+03,8.298497178807251373e+01
2.666000000000000000e+03,8.326004886765372248e+01
2.667000000000000000e+03,8.350356788771675554e+01
2.668000000000000000e+03,8.376276676849072089e+01
2.669000000000000000e+03,8.401197363044282440e+01
2.670000000000000000e+03,8.429532379454208524e+01
2.671000000000000000e+03,8.456890343635667762e+01
2.672000000000000000e+03,8.485378826848915423e+01
2.673000000000000000e+03,8.514478172061963335e+01
2.674000000000000000e+03,8.550129893282124272e+01
2.675000000000000000e+03,8.585274442365327729e+01
2.676000000000000000e+03,8.621349822106047611e+01
2.677000000000000000e+03,8.654952737460816081e+01
2.678000000000000000e+03,8.690703507468244027e+01
2.679000000000000000e+03,8.727918078826637327e+01
2.680000000000000000e+03,8.766326922215533557e+01
2.681000000000000000e+03,8.808017841755039967e+01
2.682000000000000000e+03,8.848801473939253981e+01
2.683000000000000000e+03,8.895038824307187042e+01
2.684000000000000000e+03,8.941242347040378036e+01
2.685000000000000000e+03,8.985081915643945649e+01
2.686000000000000000e+03,9.038983985688757627e+01
2.687000000000000000e+03,9.078707693898257958e+01
2.688000000000000000e+03,9.121322519941456619e+01
2.689000000000000000e+03,9.171431524555664794e+01
2.690000000000000000e+03,9.222189822184759578e+01
2.691000000000000000e+03,9.276767241817388765e+01
2.692000000000000000e+03,9.333039192831489572e+01
2.693000000000000000e+03,9.388623840301573864e+01
2.694000000000000000e+03,9.442139982269797827e+01
2.695000000000000000e+03,9.499350622101364650e+01
2.696000000000000000e+03,9.555188291134693657e+01
2.697000000000000000e+03,9.608157178462690240e+01
2.698000000000000000e+03,9.660059452929324664e+01
2.699000000000000000e+03,9.713467722613155786e+01
2.700000000000000000e+03,9.765884594798387752e+01
2.701000000000000000e+03,9.797751257632296529e+01
2.702000000000000000e+03,9.831212116723445149e+01
2.703000000000000000e+03,9.857293289816283277e+01
2.704000000000000000e+03,9.871461170583454248e+01
2.705000000000000000e+03,9.907078331440528984e+01
2.706000000000000000e+03,9.939823651324472564e+01
2.707000000000000000e+03,9.971059594180582053e+01
2.708000000000000000e+03,9.998431275124175954e+01
2.709000000000000000e+03,1.002229289640270764e+02
2.710000000000000000e+03,1.004217862411637299e+02
2.711000000000000000e+03,1.005767104098412830e+02
2.712000000000000000e+03,1.007148447424233950e+02
2.713000000000000000e+03,1.008810169803713848e+02
2.714000000000000000e+03,1.009339988409922029e+02
2.715000000000000000e+03,1.010177834873790061e+02
2.716000000000000000e+03,1.010759370037259686e+02
2.717000000000000000e+03,1.012016820584755123e+02
2.718000000000000000e+03,1.012604037122589773e+02
2.719000000000000000e+03,1.012514794945842596e+02
2.720000000000000000e+03,1.012354263941837331e+02
2.721000000000000000e+03,1.012950171533714041e+02
2.722000000000000000e+03,1.013564246005289817e+02
2.723000000000000000e+03,1.013713690587081118e+02
2.724000000000000000e+03,1.013804046363347311e+02
2.725000000000000000e+03,1.013948932344704872e+02
2.726000000000000000e+03,1.013753536028631146e+02
2.727000000000000000e+03,1.013650991384967313e+02
2.728000000000000000e+03,1.013372775020269358e+02
2.729000000000000000e+03,1.012979846802294190e+02
2.730000000000000000e+03,1.012736364046278652e+02
2.731000000000000000e+03,1.012304087463943887e+02
2.732000000000000000e+03,1.011794092662614588e+02
2.733000000000000000e+03,1.011224373925886368e+02
2.734000000000000000e+03,1.010500837392438456e+02
2.735000000000000000e+03,1.009550807320401447e+02
2.736000000000000000e+03,1.008521731906548524e+02
2.737000000000000000e+03,1.007417053968464842e+02
2.738000000000000000e+03,1.006073229952308736e+02
2.739000000000000000e+03,1.004628663933843598e+02
2.740000000000000000e+03,1.003139262756720456e+02
2.741000000000000000e+03,1.001659068748810597e+02
2.742000000000000000e+03,1.000217257282913295e+02
2.743000000000000000e+03,9.988568776337736210e+01
2.744000000000000000e+03,9.974360534342316953e+01
2.745000000000000000e+03,9.957017982980656257e+01
2.746000000000000000e+03,9.941255550390185647e+01
2.747000000000000000e+03,9.925008722605601008e+01
2.748000000000000000e+03,9.908480359540592985e+01
2.749000000000000000e+03,9.892296986588840468e+01
2.750000000000000000e+03,9.871743698573726533e+01
2.751000000000000000e+03,9.852388847902766145e+01
2.752000000000000000e+03,9.832824217377415721e+01
2.753000000000000000e+03,9.808844108998172828e+01
2.754000000000000000e+03,9.791373504455857812e+01
2.755000000000000000e+03,9.777250019290669059e+01
2.756000000000000000e+03,9.763041648771162784e+01
2.757000000000000000e+03,9.745760685127869749e+01
2.758000000000000000e+03,9.734813689757402244e+01
2.759000000000000000e+03,9.717536548814730679e+01
2.760000000000000000e+03,9.700814939585687569e+01
2.761000000000000000e+03,9.682160662808607299e+01
2.762000000000000000e+03,9.664135391392548513e+01
2.763000000000000000e+03,9.647651186901211418e+01
2.764000000000000000e+03,9.631441871751844985e+01
2.765000000000000000e+03,9.616997994169041419e+01
2.766000000000000000e+03,9.600714324417332080e+01
2.767000000000000000e+03,9.587420636541094154e+01
2.768000000000000000e+03,9.574453994415719649e+01
2.769000000000000000e+03,9.558853876139602335e+01
2.770000000000000000e+03,9.543795686485101726e+01
2.771000000000000000e+03,9.529278876657942021e+01
2.772000000000000000e+03,9.516251610491367785e+01
2.773000000000000000e+03,9.504808356196389241e+01
2.774000000000000000e+03,9.495299345017932069e+01
2.775000000000000000e+03,9.480109672404407206e+01
2.776000000000000000e+03,9.465224324098157638e+01
2.777000000000000000e+03,9.458395119054293332e+01
2.778000000000000000e+03,9.449458962424405684e+01
2.779000000000000000e+03,9.439737323180605699e+01
2.780000000000000000e+03,9.430286565490803241e+01
2.781000000000000000e+03,9.418807317558645309e+01
2.782000000000000000e+03,9.409292338775391329e+01
2.783000000000000000e+03,9.397497433407177425e+01
2.784000000000000000e+03,9.386326824428903137e+01
2.785000000000000000e+03,9.378813394197830178e+01
2.786000000000000000e+03,9.373138412013892662e+01
2.787000000000000000e+03,9.366868571021151979e+01
2.788000000000000000e+03,9.361402055381203979e+01
2.789000000000000000e+03,9.356433808543944508e+01
2.790000000000000000e+03,9.350849279412304327e+01
2.791000000000000000e+03,9.344508160327298185e+01
2.792000000000000000e+03,9.339595205738747552e+01
2.793000000000000000e+03,9.338425329263226615e+01
2.794000000000000000e+03,9.340788973835748266e+01
2.795000000000000000e+03,9.333937148431185449e+01
2.796000000000000000e+03,9.327090898286293452e+01
2.797000000000000000e+03,9.329922295932122722e+01
2.798000000000000000e+03,9.330358999215667382e+01
2.799000000000000000e+03,9.330620524271716931e+01
2.800000000000000000e+03,9.331506990901314680e+01
2.801000000000000000e+03,9.326719403898992766e+01
2.802000000000000000e+03,9.328649249001324506e+01
2.803000000000000000e+03,9.331197658780212123e+01
2.804000000000000000e+03,9.335258763627084022e+01
2.805000000000000000e+03,9.342372872677776741e+01
2.806000000000000000e+03,9.347464964518212582e+01
2.807000000000000000e+03,9.353228391117943374e+01
2.808000000000000000e+03,9.358969641240062742e+01
2.809000000000000000e+03,9.367058056311680048e+01
2.810000000000000000e+03,9.374128043436354574e+01
2.811000000000000000e+03,9.382969554331425854e+01
2.812000000000000000e+03,9.392655685018652889e+01
2.813000000000000000e+03,9.401596593985455286e+01
2.814000000000000000e+03,9.412703568598129777e+01
2.815000000000000000e+03,9.423002079579430301e+01
2.816000000000000000e+03,9.432913949643156570e+01
2.817000000000000000e+03,9.445694116242981409e+01
2.818000000000000000e+03,9.457588610034112264e+01
2.819000000000000000e+03,9.469995764719891440e+01
2.820000000000000000e+03,9.482462240946318843e+01
2.821000000000000000e+03,9.495129770323177354e+01
2.822000000000000000e+03,9.505922182489210570e+01
2.823000000000000000e+03,9.519951012379684130e+01
2.824000000000000000e+03,9.534992593042353803e+01
2.825000000000000000e+03,9.550339925623354986e+01
2.826000000000000000e+03,9.567721069492014863e+01
2.827000000000000000e+03,9.583367401216382575e+01
2.828000000000000000e+03,9.600070917116528335e+01
2.829000000000000000e+03,9.618729023002877909e+01
2.830000000000000000e+03,9.639520793446664015e+01
2.831000000000000000e+03,9.660309317132505669e+01
2.832000000000000000e+03,9.680876371186582219e+01
2.833000000000000000e+03,9.701444260007650655e+01
2.834000000000000000e+03,9.722314777262586460e+01
2.835000000000000000e+03,9.745445833156411197e+01
2.836000000000000000e+03,9.770778368440792860e+01
2.837000000000000000e+03,9.797793619916225794e+01
2.838000000000000000e+03,9.826364414703824934e+01
2.839000000000000000e+03,9.855443738200017378e+01
2.840000000000000000e+03,9.886385233354862123e+01
2.841000000000000000e+03,9.919846162657491107e+01
2.842000000000000000e+03,9.955473854625924446e+01
2.843000000000000000e+03,9.993010365655580074e+01
2.844000000000000000e+03,1.003272721450660043e+02
2.845000000000000000e+03,1.007496454434599684e+02
2.846000000000000000e+03,1.011946367099916415e+02
2.847000000000000000e+03,1.016621910015921060e+02
2.848000000000000000e+03,1.021501523467224359e+02
2.849000000000000000e+03,1.026544743526829535e+02
2.850000000000000000e+03,1.031814793792702716e+02
2.851000000000000000e+03,1.036898899233876676e+02
2.852000000000000000e+03,1.042236859039440446e+02
2.853000000000000000e+03,1.047957057812052000e+02
2.854000000000000000e+03,1.053917207093527395e+02
2.855000000000000000e+03,1.059692156699080385e+02
2.856000000000000000e+03,1.065425327315804225e+02
2.857000000000000000e+03,1.071462518326264473e+02
2.858000000000000000e+03,1.076803842750257871e+02
2.859000000000000000e+03,1.082822363691213639e+02
2.860000000000000000e+03,1.088576890474261347e+02
2.861000000000000000e+03,1.093714120584282199e+02
2.862000000000000000e+03,1.099142980518774664e+02
2.863000000000000000e+03,1.103823378212212134e+02
2.864000000000000000e+03,1.108762020682914056e+02
2.865000000000000000e+03,1.114196472291706499e+02
2.866000000000000000e+03,1.119930611308152777e+02
2.867000000000000000e+03,1.124650145127987457e+02
2.868000000000000000e+03,1.128713740154278611e+02
2.869000000000000000e+03,1.132742300890890448e+02
2.870000000000000000e+03,1.136941679722529557e+02
2.871000000000000000e+03,1.139837657642355992e+02
2.872000000000000000e+03,1.142381509506026589e+02
2.873000000000000000e+03,1.148496871034647455e+02
2.874000000000000000e+03,1.150128009926319237e+02
2.875000000000000000e+03,1.151375913995868814e+02
2.876000000000000000e+03,1.151596602499978417e+02
2.877000000000000000e+03,1.151007597707984047e+02
2.878000000000000000e+03,1.151215790378357156e+02
2.879000000000000000e+03,1.150051227943258141e+02
2.880000000000000000e+03,1.148488633720241978e+02
2.881000000000000000e+03,1.147843108959991554e+02
2.882000000000000000e+03,1.146272818670836813e+02
2.883000000000000000e+03,1.144449764295912075e+02
2.884000000000000000e+03,1.142409415591968695e+02
2.885000000000000000e+03,1.140325224969119660e+02
2.886000000000000000e+03,1.137999937198994473e+02
2.887000000000000000e+03,1.135460290748227266e+02
2.888000000000000000e+03,1.132717782932131598e+02
2.889000000000000000e+03,1.129647193494897550e+02
2.890000000000000000e+03,1.128017559541712558e+02
